CompanyCode,CompanyName,IndustryCode,Province
300278,*ST 华昌,湖北省,C35
300279,和晶科技,江苏省,C38
300280,紫天科技,江苏省,L72
300281,金明精机,广东省,C35
300283,温州宏丰,浙江省,C38
300284,苏交科,江苏省,M74
300285,国瓷材料,山东省,C26
300286,安科瑞,上海市,C40
300287,飞利信,北京市,I65
300288,朗玛信息,贵州省,I63
300289,利德曼,北京市,C27
300290,荣科科技,辽宁省,I65
300291,华录百纳,北京市,R86
300292,吴通控股,江苏省,I65
300293,蓝英装备,辽宁省,C35
300294,博雅生物,江西省,C27
300295,三六五网,江苏省,I64
300296,利亚德,北京市,C39
300298,三诺生物,湖南省,C35
300299,富春股份,福建省,I65
300300,海峡创新,福建省,I65
300302,同有科技,北京市,I65
300303,聚飞光电,广东省,C39
300304,云意电气,江苏省,C36
300305,裕兴股份,江苏省,C29
300306,远方信息,浙江省,C40
300307,慈星股份,浙江省,C35
300308,中际旭创,山东省,C39
300310,宜通世纪,广东省,I63
300311,任子行,广东省,I65
300314,戴维医疗,浙江省,C35
300315,掌趣科技,北京市,I64
300316,晶盛机电,浙江省,C35
300317,珈伟新能,广东省,C38
300318,博晖创新,北京市,C35
300319,麦捷科技,广东省,C39
300320,海达股份,江苏省,C29
300321,同大股份,山东省,C29
300322,硕贝德,广东省,C39
300323,华灿光电,湖北省,C39
300324,旋极信息,北京市,I65
300326,凯利泰,上海市,C35
300327,中颖电子,上海市,C39
300328,宜安科技,广东省,C33
300329,海伦钢琴,浙江省,C24
300331,苏大维格,江苏省,C39
300332,天壕环境,北京市,D45
300333,兆日科技,广东省,I65
300334,津膜科技,天津市,C35
300335,迪森股份,广东省,D44
300337,银邦股份,江苏省,C32
300339,润和软件,江苏省,I65
300340,科恒股份,广东省,C38
300341,麦克奥迪,福建省,C38
300342,天银机电,江苏省,C38
300343,联创股份,山东省,C26
300344,立方数科,北京市,I65
300345,华民股份,湖南省,C33
300346,南大光电,江苏省,C39
300347,泰格医药,浙江省,M73
300348,长亮科技,广东省,I65
300349,金卡智能,浙江省,I65
300350,华鹏飞,广东省,I65
300351,永贵电器,浙江省,C39
300352,北信源,北京市,I65
300353,东土科技,北京市,C39
300354,东华测试,江苏省,C40
300355,蒙草生态,内蒙古自治区,N77
300357,我武生物,浙江省,C27
300358,楚天科技,湖南省,C35
300359,全通教育,广东省,I65
300360,炬华科技,浙江省,C40
300363,博腾股份,重庆市,C27
300364,中文在线,北京市,R85
300365,恒华科技,北京市,I65
300366,创意信息,四川省,I65
300368,汇金股份,河北省,C35
300369,绿盟科技,北京市,I65
300371,汇中股份,河北省,C40
300373,扬杰科技,江苏省,C39
300374,中铁装配,北京市,C30
300375,鹏翎股份,天津市,C29
300376,易事特,广东省,C38
300377,赢时胜,广东省,I65
300378,鼎捷软件,上海市,I65
300379,东方通,北京市,I65
300380,安硕信息,上海市,I65
300381,溢多利,广东省,C27
300382,斯莱克,江苏省,C35
300383,光环新网,北京市,I65
300384,三联虹普,北京市,M74
300385,雪浪环境,江苏省,C35
300386,飞天诚信,北京市,I65
300387,富邦股份,湖北省,C26
300388,节能国祯,安徽省,N77
300389,艾比森,广东省,C39
300390,天华超净,江苏省,C39
300391,康跃科技,山东省,C38
300393,中来股份,江苏省,C39
300394,天孚通信,江苏省,C39
300395,菲利华,湖北省,C30
300396,迪瑞医疗,吉林省,C35
300397,天和防务,陕西省,C39
300398,飞凯材料,上海市,C26
300399,天利科技,江西省,I65
300400,劲拓股份,广东省,C35
300401,花园生物,浙江省,C14
300402,宝色股份,江苏省,C35
300403,汉宇集团,广东省,C38
300404,博济医药,广东省,M73
300405,科隆股份,辽宁省,C26
300406,九强生物,北京市,C27
300407,凯发电气,天津市,C38
300408,三环集团,广东省,C39
300409,道氏技术,广东省,C38
300410,正业科技,广东省,C35
300411,金盾股份,浙江省,C34
300412,迦南科技,浙江省,C35
300413,芒果超媒,湖南省,R87
300414,中光防雷,四川省,C39
300415,伊之密,广东省,C35
300416,苏试试验,江苏省,M74
300417,南华仪器,广东省,C40
300418,昆仑万维,北京市,I64
300419,浩丰科技,北京市,I65
300420,五洋停车,江苏省,C34
300421,力星股份,江苏省,C34
300422,博世科,广西壮族自治区,N77
300423,昇辉科技,山东省,C38
300424,航新科技,广东省,C37
300425,中建环能,四川省,C35
300426,唐德影视,浙江省,R86
300427,红相股份,福建省,C38
300428,立中集团,河北省,C36
300429,强力新材,江苏省,C26
300430,诚益通,北京市,C40
300432,富临精工,四川省,C36
300433,蓝思科技,湖南省,C39
300434,金石亚药,四川省,C27
300435,中泰股份,浙江省,D45
300436,广生堂,福建省,C27
300437,清水源,河南省,C26
300438,鹏辉能源,广东省,C38
300439,美康生物,浙江省,C27
300440,运达科技,四川省,I65
300441,鲍斯股份,浙江省,C34
300442,普丽盛,上海市,C35
300443,金雷股份,山东省,C35
300444,双杰电气,北京市,C38
300445,康斯特,北京市,C40
300446,*ST 乐材,河北省,C26
300447,全信股份,江苏省,C38
300448,浩云科技,广东省,I65
300449,汉邦高科,北京市,C39
300450,先导智能,江苏省,C35
300451,创业慧康,浙江省,I65
300452,山河药辅,安徽省,C27
300453,三鑫医疗,江西省,C35
300454,深信服,广东省,I65
300455,康拓红外,北京市,C39
300456,赛微电子,北京市,C39
300457,赢合科技,广东省,C35
300458,全志科技,广东省,C39
300459,汤姆猫,浙江省,I64
300460,惠伦晶体,广东省,C39
300461,田中精机,浙江省,C35
300462,华铭智能,上海市,C35
300463,迈克生物,四川省,C27
300464,星徽股份,广东省,F52
300465,高伟达,北京市,I65
300466,赛摩智能,江苏省,C40
300467,迅游科技,四川省,I64
300468,四方精创,广东省,I65
300469,信息发展,上海市,I65
300470,中密控股,四川省,C34
300471,厚普股份,四川省,C35
300472,新元科技,江西省,C35
300473,德尔股份,辽宁省,C34
300474,景嘉微,湖南省,C39
300475,香农芯创,安徽省,F51
300476,胜宏科技,广东省,C39
300477,合纵科技,北京市,C38
300478,杭州高新,浙江省,C29
300479,神思电子,山东省,C39
300480,光力科技,河南省,C40
300481,濮阳惠成,河南省,C26
300482,万孚生物,广东省,C27
300483,首华燃气,上海市,B07
300484,蓝海华腾,广东省,C38
300485,赛升药业,北京市,C27
300486,东杰智能,山西省,C35
300487,蓝晓科技,陕西省,C26
300488,恒锋工具,浙江省,C33
300489,光智科技,黑龙江省,C32
300490,华自科技,湖南省,C38
300491,通合科技,河北省,C38
300492,华图山鼎,四川省,M74
300493,润欣科技,上海市,I65
300494,盛天网络,湖北省,I64
300496,中科创达,北京市,I65
300497,富祥药业,江西省,C27
300498,温氏股份,广东省,A03
300499,高澜股份,广东省,C38
300500,启迪设计,江苏省,M74
300501,海顺新材,上海市,C27
300502,新易盛,四川省,C39
300503,昊志机电,广东省,C34
300504,天邑股份,四川省,C39
300505,川金诺,云南省,C26
300506,名家汇,广东省,E50
300507,苏奥传感,江苏省,C36
300508,维宏股份,上海市,I65
300509,新美星,江苏省,C35
300510,金冠股份,吉林省,C38
300511,雪榕生物,上海市,A01
300512,中亚股份,浙江省,C34
300513,恒实科技,北京市,I65
300514,友讯达,广东省,C39
300515,三德科技,湖南省,C40
300516,久之洋,湖北省,C39
300517,海波重科,湖北省,E48
300518,盛讯达,广东省,I65
300519,新光药业,浙江省,C27
300520,科大国创,安徽省,I65
300521,爱司凯,广东省,C35
300522,世名科技,江苏省,C26
300523,辰安科技,北京市,I65
300525,博思软件,福建省,I65
300527,中船应急,湖北省,C35
300528,幸福蓝海,江苏省,R86
300529,健帆生物,广东省,C35
300530,*ST 达志,湖南省,C26
300531,优博讯,广东省,C39
300532,今天国际,广东省,I65
300533,冰川网络,广东省,I65
300534,陇神戎发,甘肃省,C27
300535,达威股份,四川省,C26
300536,农尚环境,湖北省,E48
300537,广信材料,江苏省,C26
300538,同益股份,广东省,F51
300539,横河精密,浙江省,C29
300540,蜀道装备,四川省,C34
300541,先进数通,北京市,I65
300542,新晨科技,北京市,I65
300543,朗科智能,广东省,C39
300545,联得装备,广东省,C35
300546,雄帝科技,广东省,C39
300547,川环科技,四川省,C29
300548,博创科技,浙江省,C39
300549,优德精密,江苏省,C35
300550,和仁科技,浙江省,I65
300551,古鳌科技,上海市,C35
300552,万集科技,北京市,I65
300553,集智股份,浙江省,C40
300554,三超新材,江苏省,C30
300556,丝路视觉,广东省,I65
300557,理工光科,湖北省,C40
300558,贝达药业,浙江省,C27
300559,佳发教育,四川省,I65
300560,中富通,福建省,I65
300561,汇金科技,广东省,I65
300562,乐心医疗,广东省,C35
300563,神宇股份,江苏省,C39
300564,筑博设计,西藏自治区,M74
300565,科信技术,广东省,C39
300566,激智科技,浙江省,C39
300567,精测电子,湖北省,C40
300568,星源材质,广东省,C26
300569,天能重工,山东省,C38
300570,太辰光,广东省,C39
300571,平治信息,浙江省,I64
300572,安车检测,广东省,C40
300573,兴齐眼药,辽宁省,C27
300575,中旗股份,江苏省,C26
300576,容大感光,广东省,C26
300577,开润股份,安徽省,C17
300578,会畅通讯,上海市,I65
300579,数字认证,北京市,I65
300580,贝斯特,江苏省,C36
300581,晨曦航空,陕西省,C39
300582,英飞特,浙江省,C39
300583,赛托生物,山东省,C27
300584,海辰药业,江苏省,C27
300585,奥联电子,江苏省,C36
300586,美联新材,广东省,C29
300587,天铁股份,浙江省,C29
300588,熙菱信息,新疆维吾尔自治区,I65
300589,江龙船艇,广东省,C37
300590,移为通信,上海市,C39
300591,万里马,广东省,C19
300592,华凯创意,湖南省,F52
300593,新雷能,北京市,C38
300594,朗进科技,山东省,C37
300595,欧普康视,安徽省,C35
300596,利安隆,天津市,C26
300597,吉大通信,吉林省,I65
300598,诚迈科技,江苏省,I65
300599,雄塑科技,广东省,C29
300600,国瑞科技,江苏省,C37
300601,康泰生物,广东省,C27
300602,飞荣达,广东省,C39
300603,立昂技术,新疆维吾尔自治区,I65
300604,长川科技,浙江省,C35
300605,恒锋信息,福建省,I65
300606,金太阳,广东省,C30
300607,拓斯达,广东省,C34
300608,思特奇,北京市,I65
300609,汇纳科技,上海市,I65
300610,晨化股份,江苏省,C26
300611,美力科技,浙江省,C34
300612,宣亚国际,北京市,L72
300613,富瀚微,上海市,I65
300614,百川畅银,河南省,N77
300615,欣天科技,广东省,C39
300616,尚品宅配,广东省,C21
300617,安靠智电,江苏省,C38
300618,寒锐钴业,江苏省,C32
300619,金银河,广东省,C35
300620,光库科技,广东省,C39
300621,维业股份,广东省,E50
300622,博士眼镜,广东省,F52
300623,捷捷微电,江苏省,C39
300624,万兴科技,西藏自治区,I65
300625,三雄极光,广东省,C38
300626,华瑞股份,浙江省,C38
300627,华测导航,上海市,C39
300628,亿联网络,福建省,C39
300629,新劲刚,广东省,C39
300630,普利制药,海南省,C27
300631,久吾高科,江苏省,C35
300632,光莆股份,福建省,C39
300633,开立医疗,广东省,C35
300634,彩讯股份,广东省,I65
300635,中达安,广东省,M74
300636,同和药业,江西省,C27
300637,扬帆新材,浙江省,C26
300638,广和通,广东省,C39
300639,凯普生物,广东省,C27
300640,德艺文创,福建省,C24
300641,正丹股份,江苏省,C26
300642,透景生命,上海市,C27
300643,万通智控,浙江省,C36
300644,南京聚隆,江苏省,C29
300645,正元智慧,浙江省,I65
300647,超频三,广东省,C39
300648,星云股份,福建省,C40
300649,杭州园林,浙江省,E48
300650,太龙股份,福建省,F51
300651,金陵体育,江苏省,C24
300652,雷迪克,浙江省,C36
300653,正海生物,山东省,C35
300654,世纪天鸿,山东省,R85
300655,晶瑞电材,江苏省,C26
300656,民德电子,广东省,C39
300657,弘信电子,福建省,C39
300658,延江股份,福建省,C17
300659,中孚信息,山东省,I65
300660,江苏雷利,江苏省,C38
300661,圣邦股份,北京市,C39
300662,科锐国际,北京市,L72
300663,科蓝软件,北京市,I65
300664,鹏鹞环保,江苏省,N77
300665,飞鹿股份,湖南省,C26
300666,江丰电子,浙江省,C39
300667,必创科技,北京市,C40
300668,杰恩设计,广东省,M74
300669,沪宁股份,浙江省,C34
300670,大烨智能,江苏省,C38
300671,富满微,广东省,I65
300672,国科微,湖南省,C39
300673,佩蒂股份,浙江省,C13
300674,宇信科技,北京市,I65
300675,建科院,广东省,M74
300676,华大基因,广东省,M74
300677,英科医疗,山东省,C29
300678,中科信息,四川省,I65
300679,电连技术,广东省,C39
300680,隆盛科技,江苏省,C36
300681,英搏尔,广东省,C38
300682,朗新科技,江苏省,I65
300683,海特生物,湖北省,C27
300684,中石科技,北京市,C26
300685,艾德生物,福建省,C27
300686,智动力,广东省,C39
300687,赛意信息,广东省,I65
300688,创业黑马,北京市,L72
300689,澄天伟业,广东省,C39
300690,双一科技,山东省,C30
300691,联合光电,广东省,C39
300692,中环环保,安徽省,N77
300693,盛弘股份,广东省,C38
300694,蠡湖股份,江苏省,C34
300695,兆丰股份,浙江省,C36
300696,爱乐达,四川省,C37
300697,电工合金,江苏省,C32
300698,万马科技,浙江省,C39
300699,光威复材,山东省,C28
300700,岱勒新材,湖南省,C30
300701,森霸传感,河南省,C39
300702,天宇股份,浙江省,C27
300703,创源股份,浙江省,C24
300705,九典制药,湖南省,C27
300706,阿石创,福建省,C41
300707,威唐工业,江苏省,C35
300708,聚灿光电,江苏省,C39
300709,精研科技,江苏省,C39
300710,万隆光电,浙江省,C39
300711,广哈通信,广东省,C39
300712,永福股份,福建省,E48
300713,英可瑞,广东省,C38
300715,凯伦股份,江苏省,C30
300716,国立科技,广东省,C29
300717,华信新材,江苏省,C29
300718,长盛轴承,浙江省,C34
300719,安达维尔,北京市,C37
300720,海川智能,广东省,C40
300721,怡达股份,江苏省,C26
300722,新余国科,江西省,C41
300723,一品红,广东省,C27
300724,捷佳伟创,广东省,C38
300725,药石科技,江苏省,C26
300726,宏达电子,湖南省,C39
300727,润禾材料,浙江省,C26
300729,乐歌股份,浙江省,C21
300730,科创信息,湖南省,I65
300731,科创新源,广东省,C29
300732,设研院,河南省,M74
300733,西菱动力,四川省,C36
300735,光弘科技,广东省,C39
300736,百邦科技,北京市,O80
300737,科顺股份,广东省,C30
300738,奥飞数据,广东省,I65
300739,明阳电路,广东省,C39
300740,水羊股份,湖南省,C26
300741,华宝股份,西藏自治区,C26
300742,越博动力,江苏省,C36
300743,天地数码,浙江省,C39
300745,欣锐科技,广东省,C36
300746,汉嘉设计,浙江省,M74
300747,锐科激光,湖北省,C39
300748,金力永磁,江西省,C30
300749,顶固集创,广东省,C21
300750,宁德时代,福建省,C38
300751,迈为股份,江苏省,C35
300752,隆利科技,广东省,C39
300753,爱朋医疗,江苏省,C35
300755,华致酒行,云南省,F51
300756,金马游乐,广东省,C24
300757,罗博特科,江苏省,C35
300758,七彩化学,辽宁省,C26
300759,康龙化成,北京市,M73
300760,迈瑞医疗,广东省,C35
300761,立华股份,江苏省,A03
300762,上海瀚讯,上海市,C39
300763,锦浪科技,浙江省,C38
300765,新诺威,河北省,C14
300766,每日互动,浙江省,I64
300767,震安科技,云南省,C29
300768,迪普科技,浙江省,I65
300769,德方纳米,广东省,C38
300770,新媒股份,广东省,I63
300771,智莱科技,广东省,C35
300772,运达股份,浙江省,C34
300773,拉卡拉,北京市,I64
300774,倍杰特,北京市,N77
300775,三角防务,陕西省,C37
300776,帝尔激光,湖北省,C35
300777,中简科技,江苏省,C28
300778,新城市,广东省,M74
300779,惠城环保,山东省,C42
300780,德恩精工,四川省,C34
300781,因赛集团,广东省,L72
300782,卓胜微,江苏省,C39
300783,三只松鼠,安徽省,F52
300785,值得买,北京市,I64
300786,国林科技,山东省,C35
300787,海能实业,江西省,C39
300788,中信出版,北京市,R85
300789,唐源电气,四川省,I65
300790,宇瞳光学,广东省,C39
300791,仙乐健康,广东省,C14
300792,壹网壹创,浙江省,I64
300793,佳禾智能,广东省,C39
300795,*ST 米奥,浙江省,L72
300796,贝斯美,浙江省,C26
300797,钢研纳克,北京市,M74
300798,锦鸡股份,江苏省,C26
300799,左江科技,北京市,I65
300800,力合科技,湖南省,C40
300801,泰和科技,山东省,C26
300802,矩子科技,上海市,C39
300803,指南针,北京市,J69
300805,电声股份,广东省,L72
300806,斯迪克,江苏省,C29
300807,天迈科技,河南省,C39
300808,久量股份,广东省,C38
300809,华辰装备,江苏省,C34
300810,中科海讯,北京市,I65
300811,铂科新材,广东省,C39
300812,易天股份,广东省,C35
300813,泰林生物,浙江省,C35
300814,中富电路,广东省,C39
300815,玉禾田,安徽省,N78
300816,艾可蓝,安徽省,N77
300817,双飞股份,浙江省,C34
300818,耐普矿机,江西省,C35
300819,聚杰微纤,江苏省,C17
300820,英杰电气,四川省,C38
300821,东岳硅材,山东省,C26
300822,贝仕达克,广东省,C39
300823,建科机械,天津市,C35
300824,北鼎股份,广东省,C38
300825,阿尔特,北京市,M74
300826,测绘股份,江苏省,M74
300827,上能电气,江苏省,C38
300828,锐新科技,天津市,C33
300829,金丹科技,河南省,C14
300830,金现代,山东省,I65
300831,派瑞股份,陕西省,C39
300832,新产业,广东省,C27
300833,浩洋股份,广东省,C38
300834,星辉环材,广东省,C26
300835,龙磁科技,安徽省,C39
300836,佰奥智能,江苏省,C35
300837,浙矿股份,浙江省,C35
300838,浙江力诺,浙江省,C40
300839,博汇股份,浙江省,C25
300840,酷特智能,山东省,C18
300841,康华生物,四川省,C27
300842,帝科股份,江苏省,C39
300843,胜蓝股份,广东省,C39
300844,山水比德,广东省,M74
300845,捷安高科,河南省,I65
300846,首都在线,北京市,I65
300847,中船汉光,河北省,C39
300848,美瑞新材,山东省,C26
300849,锦盛新材,浙江省,C29
300850,新强联,河南省,C34
300851,交大思诺,北京市,I65
300852,四会富仕,广东省,C39
300853,申昊科技,浙江省,C34
300854,中兰环保,广东省,N77
300855,图南股份,江苏省,C32
300856,科思股份,江苏省,C26
300857,协创数据,广东省,C39
300858,科拓生物,北京市,C14
300859,*ST 西域,新疆维吾尔自治区,N78
300860,锋尚文化,北京市,R87
300861,美畅股份,陕西省,C30
300862,蓝盾光电,安徽省,C40
300863,卡倍亿,浙江省,C36
300864,南大环境,江苏省,N77
300865,大宏立,四川省,C35
300866,安克创新,湖南省,C39
300867,圣元环保,福建省,N77
300868,杰美特,广东省,C29
300869,康泰医学,河北省,C35
300870,欧陆通,广东省,C39
300871,回盛生物,湖北省,C27
300872,天阳科技,西藏自治区,I65
300873,海晨股份,江苏省,G59
300875,捷强装备,天津市,C35
300876,蒙泰高新,广东省,C28
300877,金春股份,安徽省,C17
300878,维康药业,浙江省,C27
300879,大叶股份,浙江省,C35
300880,迦南智能,浙江省,C40
300881,盛德鑫泰,江苏省,C33
300882,万胜智能,浙江省,C40
300883,龙利得,安徽省,C22
300884,狄耐克,福建省,C39
300885,海昌新材,江苏省,C33
300886,华业香料,安徽省,C26
300887,谱尼测试,北京市,M74
300888,稳健医疗,广东省,C17
300889,爱克股份,广东省,C38
300890,翔丰华,广东省,C30
300891,惠云钛业,广东省,C26
300892,品渥食品,上海市,F52
300893,松原股份,浙江省,C36
300894,火星人,浙江省,C38
300895,铜牛信息,北京市,I65
300896,爱美客,北京市,C35
300897,山科智能,浙江省,C40
300898,熊猫乳品,浙江省,C14
300899,上海凯鑫,上海市,N77
300900,广联航空,黑龙江省,C37
300901,中胤时尚,浙江省,M74
300902,国安达,福建省,C35
300903,科翔股份,广东省,C39
300905,宝丽迪,江苏省,C29
300906,日月明,江西省,C37
300907,康平科技,江苏省,C34
300908,仲景食品,河南省,C14
300909,汇创达,广东省,C39
300910,瑞丰新材,河南省,C26
300911,亿田智能,浙江省,C38
300912,凯龙高科,江苏省,N77
300913,兆龙互连,浙江省,C38
300915,海融科技,上海市,C14
300916,朗特智能,广东省,C39
300917,特发服务,广东省,K70
300918,南山智尚,山东省,C17
300919,中伟股份,贵州省,C38
300920,润阳科技,浙江省,C29
300921,南凌科技,广东省,I64
300922,天秦装备,河北省,C41
300923,研奥股份,吉林省,C37
300925,法本信息,广东省,I65
300926,博俊科技,江苏省,C36
300927,江天化学,江苏省,C26
300928,华安鑫创,北京市,M74
300929,华骐环保,安徽省,N77
300930,屹通新材,浙江省,C42
300931,通用电梯,江苏省,C34
300932,三友联众,广东省,C38
300933,中辰股份,江苏省,C38
300935,盈建科,北京市,I65
300936,中英科技,江苏省,C39
300937,药易购,四川省,F51
300938,信测标准,广东省,M74
300939,秋田微,广东省,C39
300940,南极光,广东省,C39
300941,创识科技,福建省,I65
300942,易瑞生物,广东省,C27
300943,春晖智控,浙江省,C34
300945,曼卡龙,浙江省,F52
300946,恒而达,福建省,C33
300947,德必集团,上海市,L72
300948,冠中生态,山东省,N77
300949,奥雅设计,广东省,M74
300950,德固特,山东省,C35
300951,博硕科技,广东省,C39
300952,恒辉安防,江苏省,C17
300953,震裕科技,浙江省,C35
300955,嘉亨家化,福建省,C29
300956,英力股份,安徽省,C39
300957,贝泰妮,云南省,C26
300958,建工修复,北京市,N77
300959,线上线下,江苏省,I65
300960,通业科技,广东省,C37
300961,深水海纳,广东省,N77
300962,中金辐照,广东省,C41
300963,中洲特材,上海市,C32
300964,本川智能,江苏省,C39
300965,恒宇信通,北京市,C39
300966,共同药业,湖北省,C27
300967,晓鸣股份,宁夏回族自治区,A03
300968,格林精密,广东省,C39
300969,恒帅股份,浙江省,C36
300970,华绿生物,江苏省,A01
300971,博亚精工,湖北省,C34
300972,万辰生物,福建省,A01
300973,立高食品,广东省,C14
300975,商络电子,江苏省,F51
300976,达瑞电子,广东省,C39
300977,深圳瑞捷,广东省,M74
300978,东箭科技,广东省,C36
300979,华利集团,广东省,C19
300980,祥源新材,湖北省,C29
300981,中红医疗,河北省,C29
300982,苏文电能,江苏省,E48
300983,尤安设计,上海市,M74
300984,金沃股份,浙江省,C34
300985,致远新能,吉林省,C33
300986,志特新材,江西省,C33
300987,川网传媒,四川省,I64
300988,津荣天宇,天津市,C33
300989,蕾奥规划,广东省,M74
300990,同飞股份,河北省,C34
300991,创益通,广东省,C39
300992,泰福泵业,浙江省,C34
300993,玉马遮阳,山东省,C17
300994,久祺股份,浙江省,C37
300995,奇德新材,广东省,C29
300996,普联软件,山东省,I65
300997,欢乐家,广东省,C15
300998,宁波方正,浙江省,C35
300999,金龙鱼,上海市,C13
301000,肇民科技,上海市,C29
301001,凯淳股份,上海市,I64
301002,崧盛股份,广东省,C39
301003,江苏博云,江苏省,C29
301004,嘉益股份,浙江省,C33
301005,超捷股份,上海市,C36
301006,迈拓股份,江苏省,C40
301007,德迈仕,辽宁省,C36
301008,宏昌科技,浙江省,C38
301009,可靠股份,浙江省,C22
301010,晶雪节能,江苏省,C30
301011,华立科技,广东省,C24
301012,扬电科技,江苏省,C38
301013,利和兴,广东省,C35
301015,百洋医药,山东省,F51
301016,雷尔伟,江苏省,C37
301017,漱玉平民,山东省,F52
301018,申菱环境,广东省,C35
301019,宁波色母,浙江省,C29
301020,密封科技,山东省,C34
301021,英诺激光,广东省,C35
301022,海泰科,山东省,C35
301023,江南奕帆,江苏省,C38
301024,霍普股份,上海市,M74
301025,读客文化,上海市,R85
301026,浩通科技,江苏省,C42
301027,华蓝集团,广西壮族自治区,M74
301028,东亚机械,福建省,C34
301029,怡合达,广东省,C34
301030,仕净科技,江苏省,C35
301031,中熔电气,陕西省,C38
301032,新柴股份,浙江省,C34
301033,迈普医学,广东省,C35
301035,润丰股份,山东省,C26
301036,双乐股份,江苏省,C26
301037,保立佳,上海市,C26
301038,深水规院,广东省,M74
301039,中集车辆,广东省,C36
301040,中环海陆,江苏省,C33
301041,金百泽,广东省,C39
301042,安联锐视,广东省,C39
301043,绿岛风,广东省,C34
301045,天禄科技,江苏省,C39
301046,能辉科技,上海市,M74
301047,义翘神州,北京市,M73
301048,金鹰重工,湖北省,C37
301049,超越科技,安徽省,N77
301050,雷电微力,四川省,C39
301051,信濠光电,广东省,C39
301052,果麦文化,浙江省,R85
301053,远信工业,浙江省,C35
301055,张小泉,浙江省,C33
301056,森赫股份,浙江省,C34
301057,汇隆新材,浙江省,C28
301058,中粮工科,江苏省,M74
301059,金三江,广东省,C26
301060,兰卫医学,上海市,Q83
301061,匠心家居,江苏省,C21
301062,上海艾录,上海市,C22
301063,海锅股份,江苏省,C33
301065,本立科技,浙江省,C26
301066,万事利,浙江省,C18
301067,显盈科技,广东省,C39
301068,大地海洋,浙江省,C42
301069,凯盛新材,山东省,C26
301070,开勒股份,上海市,C34
301071,力量钻石,河南省,C30
301072,中捷精工,江苏省,C36
301073,君亭酒店,浙江省,H61
301075,多瑞医药,西藏自治区,C27
301076,新瀚新材,江苏省,C26
301077,星华反光,浙江省,C26
301078,孩子王,江苏省,F52
301079,邵阳液压,湖南省,C34
301080,百普赛斯,北京市,M73
301081,严牌股份,浙江省,C35
301082,久盛电气,浙江省,C38
301083,百胜智能,江西省,C35
301085,亚康股份,北京市,F51
301086,鸿富瀚,广东省,C39
301087,可孚医疗,湖南省,C35
301088,戎美股份,江苏省,F52
301089,拓新药业,河南省,C27
301090,华润材料,江苏省,C26
301091,深城交,广东省,M74
301092,争光股份,浙江省,C26
301093,华兰股份,江苏省,C27
301096,百诚医药,浙江省,M73
301097,天益医疗,浙江省,C35
301098,金埔园林,江苏省,E48
301099,雅创电子,上海市,F51
301100,风光股份,辽宁省,C26
301101,明月镜片,江苏省,C35
301102,兆讯传媒,天津市,L72
301103,何氏眼科,辽宁省,Q83
301106,骏成科技,江苏省,C39
301108,洁雅股份,安徽省,C26
301109,军信股份,湖南省,N77
301110,青木股份,广东省,I64
301111,粤万年青,广东省,C27
301113,雅艺科技,浙江省,C21
301116,益客食品,江苏省,C13
301117,佳缘科技,四川省,I65
301118,恒光股份,湖南省,C26
301119,正强股份,浙江省,C36
301122,采纳股份,江苏省,C35
301123,奕东电子,广东省,C39
301126,达嘉维康,湖南省,F51
301127,天源环保,湖北省,N77
301128,强瑞技术,广东省,C35
301129,瑞纳智能,安徽省,C40
301130,西点药业,吉林省,C27
301131,聚赛龙,广东省,C29
301133,金钟股份,广东省,C36
301136,招标股份,福建省,M74
301137,哈焊华通,江苏省,C33
301138,华研精机,广东省,C35
301148,嘉戎技术,福建省,N77
301149,隆华新材,山东省,C26
301151,冠龙节能,上海市,C34
301155,海力风电,江苏省,C38
301158,德石股份,山东省,C35
301159,三维天地,北京市,I65
301166,优宁维,上海市,F51
301167,建研设计,安徽省,M74
301168,通灵股份,江苏省,C38
301169,零点有数,北京市,L72
301177,迪阿股份,广东省,F52
301178,天亿马,广东省,I65
301179,泽宇智能,江苏省,I65
301180,万祥科技,江苏省,C39
301181,标榜股份,江苏省,C36
301182,凯旺科技,河南省,C39
301185,鸥玛软件,山东省,I65
301186,超达装备,江苏省,C35
301188,力诺特玻,山东省,C30
301189,奥尼电子,广东省,C39
301190,善水科技,江西省,C26
301193,家联科技,浙江省,C29
301196,唯科科技,福建省,C29
301198,喜悦智行,浙江省,C29
301199,迈赫股份,山东省,C35
301200,大族数控,广东省,C35
301201,诚达药业,浙江省,C27
301206,三元生物,山东省,C14
301207,华兰疫苗,河南省,C27
301211,亨迪药业,湖北省,C27
301212,联盛化学,浙江省,C26
301213,观想科技,四川省,I65
301215,中汽股份,江苏省,M74
301216,万凯新材,浙江省,C26
301217,铜冠铜箔,安徽省,C39
301218,华是科技,浙江省,I65
301219,腾远钴业,江西省,C32
301221,光庭信息,湖北省,I65
301222,浙江恒威,浙江省,C38
301226,祥明智能,江苏省,C38
301228,实朴检测,上海市,M74
301229,纽泰格,江苏省,C36
301235,华康医疗,湖北省,M74
301236,软通动力,北京市,I65
301237,和顺科技,浙江省,C29
301248,杰创智能,广东省,I65
301256,华融化学,四川省,C26
301258,富士莱,江苏省,C27
301263,泰恩康,广东省,F51
301268,铭利达,广东省,C33
301279,金道科技,浙江省,C34
430047,诺思兰德,北京市,C27
430090,同辉信息,北京市,I65
430139,华岭股份,上海市,C39
